"animalID","MomAnimalID","year","weighingdate","weandate","sex","Wt","source","SL","AG","origtag","CL","region","error"
"52036",NA,2020,2020-02-27,2020-02-23,"F",135.6,"archive_1979_2021",151,133,NA,NA,NA,NA
"52076",NA,2020,2020-02-26,2020-02-24,"M",148,"archive_1979_2021",151,164,NA,NA,NA,NA
"51764","48540",2020,2020-02-29,2020-02-20,"F",116,"archive_1979_2021",132,137,NA,NA,NA,NA
"51901",NA,2020,2020-02-24,2020-02-19,"M",135.2,"archive_1979_2021",143,148,NA,NA,NA,NA
"51685",NA,2020,2020-02-22,2020-02-12,"M",113.2,"archive_1979_2021",139,131,NA,NA,NA,NA
"51668",NA,2020,2020-02-29,2020-02-20,"F",136.4,"archive_1979_2021",142,138,NA,NA,NA,NA
"51702","36444",2020,2020-02-26,2020-02-19,"F",135.2,"archive_1979_2021",151,140,NA,NA,NA,NA
"51961",NA,2020,2020-02-22,2020-02-20,"M",143,"archive_1979_2021",146,138,NA,NA,NA,NA
"51608",NA,2020,2020-03-02,2020-02-15,"M",132.8,"archive_1979_2021",147,138,NA,NA,NA,NA
"51903",NA,2020,2020-02-25,2020-02-19,"M",130.2,"archive_1979_2021",147,132,NA,NA,NA,NA
"51763",NA,2020,2020-02-26,2020-02-17,"F",120,"archive_1979_2021",150,147,NA,NA,NA,NA
"51836",NA,2020,2020-02-27,2020-02-17,"M",118,"archive_1979_2021",147,122,NA,NA,NA,NA
"51908",NA,2020,2020-02-22,2020-02-19,"F",134.2,"archive_1979_2021",143,137,NA,NA,NA,NA
"51643",NA,2020,2020-02-22,2020-02-14,"F",109.6,"archive_1979_2021",140,126,NA,NA,NA,NA
"52198",NA,2020,2020-02-19,NA,"F",149,"archive_1979_2021",144,NA,NA,NA,NA,NA
"52195",NA,2020,2020-02-23,2006-12-07,"F",137,"archive_1979_2021",137,NA,NA,NA,NA,NA
"51782",NA,2020,2020-02-23,NA,"M",146,"archive_1979_2021",145,NA,NA,NA,NA,NA
"52219",NA,2020,2020-02-23,NA,"F",140,"archive_1979_2021",142,NA,NA,NA,NA,NA
"52193",NA,2020,2020-02-23,2003-11-09,"M",133,"archive_1979_2021",132,NA,NA,NA,NA,NA
"52196",NA,2020,2020-02-23,2003-12-05,"M",151,"archive_1979_2021",125,NA,NA,NA,NA,NA
"52199",NA,2020,2020-02-23,NA,"F",145,"archive_1979_2021",135,NA,NA,NA,NA,NA
"51703",NA,2020,2020-02-22,2020-02-20,"M",135.2,"archive_1979_2021",144,134,NA,NA,NA,NA
"52020",NA,2020,2020-02-22,2020-02-20,"F",119.6,"archive_1979_2021",137,133,NA,NA,NA,NA
"51867","50993",2020,2020-03-05,2020-02-20,"M",96,"archive_1979_2021",135,122,NA,NA,NA,NA
"51993",NA,2020,2020-03-05,2020-02-21,"M",107.8,"archive_1979_2021",137,126,NA,NA,NA,NA
"51996",NA,2020,2020-02-25,2020-02-21,"M",134.2,"archive_1979_2021",146,130,NA,NA,NA,NA
"51910",NA,2020,2020-02-22,2020-02-19,"F",117,"archive_1979_2021",143,133,NA,NA,NA,NA
"52009",NA,2020,2020-02-27,2020-02-21,"F",113.6,"archive_1979_2021",145,128,NA,NA,NA,NA
"51968",NA,2020,2020-02-22,2020-02-20,"M",145.4,"archive_1979_2021",145,137,NA,NA,NA,NA
"51854",NA,2020,2020-02-26,2020-02-20,"M",127,"archive_1979_2021",151,131,NA,NA,NA,NA
"51396","34209",2020,2020-02-25,2020-02-17,"M",142.2,"archive_1979_2021",156,134,NA,NA,NA,NA
"51759",NA,2020,2020-02-24,2020-02-20,"F",119,"archive_1979_2021",138,133,NA,NA,NA,NA
"51896",NA,2020,2020-02-27,2020-02-19,"M",106.8,"archive_1979_2021",138,122,NA,NA,NA,NA
"51897",NA,2020,2020-02-24,2020-02-19,"F",115.4,"archive_1979_2021",135,123,NA,NA,NA,NA
"51863",NA,2020,2020-03-04,2020-02-21,"M",104,"archive_1979_2021",137,127,NA,NA,NA,NA
"52079",NA,2020,2020-02-25,2020-02-24,"M",133,"archive_1979_2021",159,139,NA,NA,NA,NA
"51962",NA,2020,2020-02-26,2020-02-21,"M",118.2,"archive_1979_2021",146,128,NA,NA,NA,NA
"52025",NA,2020,2020-02-26,2020-02-21,"M",118.4,"archive_1979_2021",139,122,NA,NA,NA,NA
"52016",NA,2020,2020-02-26,2020-02-23,"M",120.4,"archive_1979_2021",140,126,NA,NA,NA,NA
"51873","38717",2020,2020-02-28,2020-02-26,"M",143.4,"archive_1979_2021",148,145,NA,NA,NA,NA
"51768","37975",2020,2020-02-28,2020-02-22,"M",147.8,"archive_1979_2021",143,143,NA,NA,NA,NA
"51821","38470",2020,2020-03-04,2020-02-21,"M",117.6,"archive_1979_2021",152,128,NA,NA,NA,NA
"51824",NA,2020,2020-03-04,2020-02-19,"F",120,"archive_1979_2021",157,135,NA,NA,NA,NA
"51852","36636",2020,2020-03-10,2020-02-18,"M",131.8,"archive_1979_2021",154,140,NA,NA,NA,NA
"52005",NA,2020,2020-03-05,2020-02-22,"F",113,"archive_1979_2021",143,129,NA,NA,NA,NA
"52011",NA,2020,2020-03-03,2020-02-23,"M",114.6,"archive_1979_2021",140,128,NA,NA,NA,NA
"51706",NA,2020,2020-02-25,2020-02-20,"F",133,"archive_1979_2021",146,139,NA,NA,NA,NA
"52002",NA,2020,2020-03-02,2020-02-23,"F",112.4,"archive_1979_2021",147,124,NA,NA,NA,NA
"52010",NA,2020,2020-03-07,2020-02-21,"M",110,"archive_1979_2021",139,125,NA,NA,NA,NA
"51964",NA,2020,2020-03-03,2020-02-22,"F",120.6,"archive_1979_2021",143,135,NA,NA,NA,NA
"52023",NA,2020,2020-02-26,2004-12-06,"M",152,"archive_1979_2021",129,NA,NA,NA,NA,NA
"51970",NA,2020,2020-02-24,2020-02-20,"F",119.4,"archive_1979_2021",138,134,NA,NA,NA,NA
"51709","20643",2020,2020-02-27,2020-02-21,"F",146.6,"archive_1979_2021",154,140,NA,NA,NA,NA
"51917",NA,2020,2020-02-26,2020-02-20,"F",139.2,"archive_1979_2021",148,148,NA,NA,NA,NA
"51920",NA,2020,2020-02-25,2020-02-21,"M",121.6,"archive_1979_2021",136,138,NA,NA,NA,NA
"51769","45419",2020,2020-03-05,2020-02-23,"F",116.8,"archive_1979_2021",144,135,NA,NA,NA,NA
"51965","46580",2020,2020-02-29,2020-02-21,"M",101.4,"archive_1979_2021",145,120,NA,NA,NA,NA
"51831",NA,2020,2020-02-27,2020-02-24,"M",153.4,"archive_1979_2021",150,133,NA,NA,NA,NA
"51966",NA,2020,2020-03-02,2020-02-21,"M",136.4,"archive_1979_2021",138,143,NA,NA,NA,NA
"51760","47026",2020,2020-03-16,2020-02-22,"M",81.2,"archive_1979_2021",135,113,NA,NA,NA,NA
"52003",NA,2020,2020-02-29,2020-02-23,"F",111.6,"archive_1979_2021",130,142,NA,NA,NA,NA
"52018",NA,2020,2020-03-06,2020-02-22,"M",128.8,"archive_1979_2021",146,138,NA,NA,NA,NA
"52077",NA,2020,2020-03-07,2020-02-24,"F",127.8,"archive_1979_2021",140,135,NA,NA,NA,NA
"52147",NA,2020,2020-02-29,2020-02-28,"F",122.3,"archive_1979_2021",138,136,NA,NA,NA,NA
"52127","20845",2020,2020-03-16,2020-02-29,"M",128.6,"archive_1979_2021",145,138,NA,NA,NA,NA
"51954","46900",2020,2020-03-16,2020-03-01,"F",102.6,"archive_1979_2021",145,127,NA,NA,NA,NA
"52182","40635",2020,2020-03-16,2020-03-03,"F",93.6,"archive_1979_2021",144,118,NA,NA,NA,NA
"52004",NA,2020,2020-03-07,2020-03-03,"F",134.8,"archive_1979_2021",139,136,NA,NA,NA,NA
"52083",NA,2020,2020-03-03,2020-02-29,"F",116.4,"archive_1979_2021",142,130,NA,NA,NA,NA
"52032","48201",2020,2020-03-10,2020-02-29,"F",120.6,"archive_1979_2021",141,132,NA,NA,NA,NA
"51874","45553",2020,2020-03-10,2020-02-29,"F",113.6,"archive_1979_2021",144,131,NA,NA,NA,NA
"51817","51830",2020,2020-03-04,2020-02-29,"M",125.8,"archive_1979_2021",150,135,NA,NA,NA,NA
"51820",NA,2020,2020-03-04,2020-02-24,"F",112.8,"archive_1979_2021",138,126,NA,NA,NA,NA
"51657","39480",2020,2020-03-10,2020-02-29,"M",135.4,"archive_1979_2021",155,138,NA,NA,NA,NA
"52007",NA,2020,2020-03-03,2020-02-24,"F",126.4,"archive_1979_2021",137,126,NA,NA,NA,NA
"51701","44375",2020,2020-02-29,2020-02-23,"F",130.2,"archive_1979_2021",155,144,NA,NA,NA,NA
"52027",NA,2020,2020-03-05,2020-02-23,"M",125.4,"archive_1979_2021",151,126,NA,NA,NA,NA
"52001",NA,2020,2020-02-29,2020-02-24,"F",111,"archive_1979_2021",137,135,NA,NA,NA,NA
"52039",NA,2020,2020-03-03,2020-02-23,"F",183.4,"archive_1979_2021",159,159,NA,NA,NA,NA
"51869","44410",2020,2020-03-05,2020-02-24,"M",121.4,"archive_1979_2021",147,132,NA,NA,NA,NA
"52078",NA,2020,2020-03-06,2020-02-27,"M",129.4,"archive_1979_2021",144,128,NA,NA,NA,NA
"52146",NA,2020,2020-03-06,2020-02-29,"M",133.6,"archive_1979_2021",150,134,NA,NA,NA,NA
"51994",NA,2020,2020-02-29,NA,"F",148,"archive_1979_2021",136,NA,NA,NA,NA,NA
"51994",NA,2020,2020-02-29,NA,"F",148,"archive_1979_2021",136,NA,NA,NA,NA,NA
"51992",NA,2020,2020-03-05,2020-02-23,"M",131.2,"archive_1979_2021",150,131,NA,NA,NA,NA
"52015",NA,2020,2020-03-02,2020-02-18,"F",102.2,"archive_1979_2021",132,114,NA,NA,NA,NA
"51959",NA,2020,2020-02-29,2020-02-25,"M",143,"archive_1979_2021",139,143,NA,NA,NA,NA
"52149",NA,2020,2020-03-07,2020-02-27,"F",127.2,"archive_1979_2021",144,136,NA,NA,NA,NA
"52074",NA,2020,2020-03-06,2020-02-26,"F",117.4,"archive_1979_2021",147,125,NA,NA,NA,NA
"51761","46595",2020,2020-03-03,2020-02-22,"M",91.4,"archive_1979_2021",134,119,NA,NA,NA,NA
"51806",NA,2020,2020-03-02,2020-02-19,"M",127.8,"archive_1979_2021",140,137,NA,NA,NA,NA
"52013",NA,2020,2020-03-07,2020-02-27,"M",105.2,"archive_1979_2021",147,125,NA,NA,NA,NA
"52058",NA,2020,2020-03-02,2020-02-25,"F",125.4,"archive_1979_2021",136,142,NA,NA,NA,NA
"52091",NA,2020,2020-02-29,2020-02-25,"F",144.4,"archive_1979_2021",153,148,NA,NA,NA,NA
"51808","42847",2020,2020-03-02,2020-02-21,"M",144.4,"archive_1979_2021",154,138,NA,NA,NA,NA
"51623",NA,2020,2020-03-03,2020-02-20,"M",120.8,"archive_1979_2021",149,132,NA,NA,NA,NA
"52046",NA,2020,2020-02-27,2020-02-23,"M",139.6,"archive_1979_2021",151,135,NA,NA,NA,NA
"51880","40660",2020,2020-03-10,2020-02-27,"M",142.4,"archive_1979_2021",141,146,NA,NA,NA,NA
"52119","51047",2020,2020-03-04,2020-02-26,"F",111.4,"archive_1979_2021",133,128,NA,NA,NA,NA
"52084",NA,2020,2020-03-07,2020-03-01,"F",145,"archive_1979_2021",144,141,NA,NA,NA,NA
"51904",NA,2020,2020-03-06,2020-02-28,"M",165.4,"archive_1979_2021",151,145,NA,NA,NA,NA
"52136",NA,2020,2020-03-06,2020-03-01,"F",116.2,"archive_1979_2021",144,133,NA,NA,NA,NA
"51999",NA,2020,2020-03-07,2020-02-29,"M",146,"archive_1979_2021",140,142,NA,NA,NA,NA
"52139",NA,2020,2020-03-02,2020-02-28,"F",114.6,"archive_1979_2021",134,130,NA,NA,NA,NA
"52120",NA,2020,2020-03-02,2020-02-29,"F",136.4,"archive_1979_2021",136,135,NA,NA,NA,NA
"52124",NA,2020,2020-03-02,2020-02-28,"F",100.2,"archive_1979_2021",126,122,NA,NA,NA,NA
"52134",NA,2020,2020-03-03,2020-03-02,"M",124.2,"archive_1979_2021",146,128,NA,NA,NA,NA
"51720","2078",2020,2020-03-04,2020-02-12,"M",126.6,"archive_1979_2021",150,132,NA,NA,NA,NA
"51861",NA,2020,2020-03-04,2020-02-26,"F",143.2,"archive_1979_2021",150,145,NA,NA,NA,NA
"52049",NA,2020,2020-03-05,2020-02-26,"M",135.2,"archive_1979_2021",149,134,NA,NA,NA,NA
"52173",NA,2020,2020-03-06,2020-03-04,"M",107.2,"archive_1979_2021",139,124,NA,NA,NA,NA
"53907",NA,2020,2020-03-07,2020-02-26,"M",130,"archive_1979_2021",145,134,NA,NA,NA,NA
"52129","1561",2020,2020-03-16,2020-03-11,"F",119.8,"archive_1979_2021",149,134,NA,NA,NA,NA
"52679","36382",2021,2021-02-25,2021-02-16,"M",131.8,"archive_1979_2021",151,135,NA,NA,NA,NA
"52793","39482",2021,2021-03-11,2021-02-14,"F",102.6,"archive_1979_2021",141,120,NA,NA,NA,NA
"52794","40932",2021,2021-02-13,2021-02-10,"M",133.4,"archive_1979_2021",136,142,NA,NA,NA,NA
"52804","44148",2021,2021-03-01,2021-01-27,"M",107.4,"archive_1979_2021",150,122,NA,NA,NA,NA
"52838","45460",2021,2021-02-28,2021-01-26,"M",47.2,"archive_1979_2021",120,86,NA,NA,NA,NA
"52789","44962",2021,2021-02-21,2021-02-05,"F",117.5,"archive_1979_2021",131,131,NA,NA,NA,NA
"52981","45820",2021,2021-02-28,2021-02-22,"M",162.6,"archive_1979_2021",153,151,NA,NA,NA,NA
"53016","41763",2021,2021-02-25,2021-02-21,"F",138.4,"archive_1979_2021",132,148,NA,NA,NA,NA
"52805","44571",2021,2021-02-19,2021-02-06,"M",104.6,"archive_1979_2021",143,118,NA,NA,NA,NA
"53030",NA,2021,2021-02-27,2021-02-16,"F",125.2,"archive_1979_2021",145,134,NA,NA,NA,NA
"53495","43844",2021,2021-02-26,2021-02-22,"M",149,"archive_1979_2021",151,147,NA,NA,NA,NA
"53137","44037",2021,2021-03-06,2021-02-13,"F",98.6,"archive_1979_2021",143,119,NA,NA,NA,NA
"53513","52299",2021,2021-02-26,2021-02-23,"M",122.8,"archive_1979_2021",140,125,NA,NA,NA,NA
"53832",NA,2021,2021-04-11,NA,"F",151,"archive_1979_2021",129,NA,NA,NA,NA,NA
"53629",NA,2021,2021-03-06,2021-02-26,"F",109.8,"archive_1979_2021",135,124,NA,NA,NA,NA
"53241","45776",2021,2021-03-01,2021-02-19,"M",133.6,"archive_1979_2021",148,139,NA,NA,NA,NA
"53461","47289",2021,2021-03-03,2021-02-21,"M",140.8,"archive_1979_2021",137,137,NA,NA,NA,NA
"53211","50964",2021,2021-02-28,2021-02-23,"F",130.2,"archive_1979_2021",148,NA,NA,NA,NA,NA
"53512","42560",2021,2021-02-26,2021-02-23,"M",117.2,"archive_1979_2021",135,124,NA,NA,NA,NA
"53499","51047",2021,2021-02-25,2021-02-21,"F",106.4,"archive_1979_2021",139,125,NA,NA,NA,NA
"53130","45282",2021,2021-03-01,2021-02-26,"F",125.6,"archive_1979_2021",150,135,NA,NA,NA,NA
"53245","42657",2021,2021-02-19,2021-02-16,"M",135,"archive_1979_2021",154,127,NA,NA,NA,NA
"52975","36567",2021,2021-03-01,2021-02-14,"M",113.4,"archive_1979_2021",147,130,NA,NA,NA,NA
"53093","44177",2021,2021-03-13,2021-02-21,"F",111,"archive_1979_2021",132,131,NA,NA,NA,NA
"53244","40037",2021,2021-03-06,2021-03-03,"M",141,"archive_1979_2021",153,140,NA,NA,NA,NA
"52970","36634",2021,2021-03-05,2021-02-16,"M",128.8,"archive_1979_2021",152,134,NA,NA,NA,NA
"52841",NA,2021,2021-02-18,2021-01-28,"F",95.2,"archive_1979_2021",140,121,NA,NA,NA,NA
"52651","47083",2021,2021-03-11,2021-01-19,"M",84.4,"archive_1979_2021",145,118,NA,NA,NA,NA
"52949",NA,2021,2021-02-13,2021-02-01,"M",92.8,"archive_1979_2021",128,126,NA,NA,NA,NA
"52840",NA,2021,2021-02-13,2021-02-04,"M",110.8,"archive_1979_2021",130,125,NA,NA,NA,NA
"52806","45454",2021,2021-02-13,2021-02-03,"F",114,"archive_1979_2021",153,140,NA,NA,NA,NA
"52946",NA,2021,2021-02-25,2021-01-31,"M",101.2,"archive_1979_2021",144,120,NA,NA,NA,NA
"53033",NA,2021,2021-03-06,2021-02-07,"F",84,"archive_1979_2021",134,115,NA,NA,NA,NA
"53073",NA,2021,2021-02-27,2021-02-06,"M",108.2,"archive_1979_2021",132,123,NA,NA,NA,NA
"52967",NA,2021,2021-02-25,2021-02-02,"M",62.2,"archive_1979_2021",124,100,NA,NA,NA,NA
"53021",NA,2021,2021-03-06,2021-02-08,"F",125.2,"archive_1979_2021",135,128,NA,NA,NA,NA
"52952",NA,2021,2021-02-13,2021-02-03,"M",128.4,"archive_1979_2021",144,149,NA,NA,NA,NA
"52953",NA,2021,2021-02-20,2021-02-06,"F",117.2,"archive_1979_2021",148,126,NA,NA,NA,NA
"52954",NA,2021,2021-02-13,2021-02-06,"F",114,"archive_1979_2021",137,130,NA,NA,NA,NA
"53032",NA,2021,2021-02-21,2021-02-06,"M",117.8,"archive_1979_2021",142,131,NA,NA,NA,NA
"52961",NA,2021,2021-02-14,2021-02-05,"M",102.6,"archive_1979_2021",136,132,NA,NA,NA,NA
"52660","46895",2021,2021-02-18,2021-01-18,"M",102,"archive_1979_2021",139,132,NA,NA,NA,NA
"52663","45177",2021,2021-02-14,2021-01-25,"M",126,"archive_1979_2021",139,136,NA,NA,NA,NA
"53045",NA,2021,2021-02-21,2021-02-07,"F",78.8,"archive_1979_2021",121,110,NA,NA,NA,NA
"52959",NA,2021,2021-02-18,2021-02-11,"M",117.2,"archive_1979_2021",148,137,NA,NA,NA,NA
"53047",NA,2021,2021-02-18,2021-02-11,"F",130.8,"archive_1979_2021",143,139,NA,NA,NA,NA
"52995","48257",2021,2021-02-18,2021-02-11,"M",113.6,"archive_1979_2021",149,135,NA,NA,NA,NA
"52797","45100",2021,2021-02-13,2021-02-06,"M",124,"archive_1979_2021",143,132,NA,NA,NA,NA
"52842",NA,2021,2021-02-14,2021-02-02,"F",133.8,"archive_1979_2021",145,137,NA,NA,NA,NA
"53005",NA,2021,2021-02-14,2021-02-04,"M",116.2,"archive_1979_2021",135,133,NA,NA,NA,NA
"52990","40339",2021,2021-02-13,2021-02-08,"F",130.6,"archive_1979_2021",149,154,NA,NA,NA,NA
"53115","46837",2021,2021-02-14,2021-02-07,"F",123.4,"archive_1979_2021",139,137,NA,NA,NA,NA
"53006",NA,2021,2021-02-20,2021-02-07,"F",106.2,"archive_1979_2021",143,125,NA,NA,NA,NA
"53044",NA,2021,2021-02-18,2021-02-06,"F",90.2,"archive_1979_2021",134,122,NA,NA,NA,NA
"53083","42653",2021,2021-03-01,2021-02-09,"M",112.4,"archive_1979_2021",150,124,NA,NA,NA,NA
"53057","38400",2021,2021-02-21,2021-02-06,"M",158.5,"archive_1979_2021",156,151,NA,NA,NA,NA
"53064",NA,2021,2021-02-21,2021-02-11,"M",123.5,"archive_1979_2021",138,138,NA,NA,NA,NA
"53227",NA,2021,2021-03-05,2021-02-11,"M",114.6,"archive_1979_2021",134,121,NA,NA,NA,NA
"53061",NA,2021,2021-02-19,2021-02-06,"F",95.2,"archive_1979_2021",140,114,NA,NA,NA,NA
"53172",NA,2021,2021-02-19,2021-02-13,"M",134.8,"archive_1979_2021",156,136,NA,NA,NA,NA
"52978",NA,2021,2021-02-21,2021-02-05,"F",105.5,"archive_1979_2021",134,132,NA,NA,NA,NA
"52969","46133",2021,2021-03-11,2021-02-08,"M",114.6,"archive_1979_2021",147,131,NA,NA,NA,NA
"52942","45081",2021,2021-03-01,2021-02-10,"M",130.8,"archive_1979_2021",160,141,NA,NA,NA,NA
"53178",NA,2021,2021-02-18,2021-02-13,"F",96.2,"archive_1979_2021",131,127,NA,NA,NA,NA
"53127",NA,2021,2021-02-18,2021-02-13,"F",128.2,"archive_1979_2021",131,139,NA,NA,NA,NA
"53180",NA,2021,2021-02-18,2021-02-15,"F",122.6,"archive_1979_2021",141,150,NA,NA,NA,NA
"53085",NA,2021,2021-02-21,2021-02-06,"F",126,"archive_1979_2021",145,133,NA,NA,NA,NA
"53059",NA,2021,2021-02-19,2021-02-15,"M",128.4,"archive_1979_2021",147,134,NA,NA,NA,NA
"52971","45818",2021,2021-02-21,2021-02-16,"M",117,"archive_1979_2021",137,136,NA,NA,NA,NA
"53066",NA,2021,2021-02-21,2021-02-15,"M",123,"archive_1979_2021",141,138,NA,NA,NA,NA
"53404","44410",2021,2021-03-03,2021-02-27,"F",122.8,"archive_1979_2021",151,132,NA,NA,NA,NA
"53632","40884",2021,2021-03-04,2021-03-03,"M",130,"archive_1979_2021",155,142,NA,NA,NA,NA
"53144","47140",2021,2021-02-20,2021-02-13,"F",112.6,"archive_1979_2021",142,134,NA,NA,NA,NA
"53218",NA,2021,2021-02-27,2021-02-13,"F",120.4,"archive_1979_2021",154,119,NA,NA,NA,NA
"53209",NA,2021,2021-02-21,2021-02-15,"F",122.2,"archive_1979_2021",138,144,NA,NA,NA,NA
"53501",NA,2021,2021-02-21,2021-02-17,"M",111.6,"archive_1979_2021",142,128,NA,NA,NA,NA
"53185",NA,2021,2021-02-20,2021-02-14,"M",137.8,"archive_1979_2021",142,133,NA,NA,NA,NA
"53039",NA,2021,2021-02-20,2021-02-15,"M",145,"archive_1979_2021",147,143,NA,NA,NA,NA
"52989",NA,2021,2021-02-13,2021-02-05,"F",118.8,"archive_1979_2021",150,133,NA,NA,NA,NA
"53009",NA,2021,2021-02-20,2021-02-04,"F",111.4,"archive_1979_2021",146,132,NA,NA,NA,NA
"53008",NA,2021,2021-02-14,2021-02-06,"F",106,"archive_1979_2021",133,119,NA,NA,NA,NA
"52844","52271",2021,2021-03-03,2021-02-07,"F",94.2,"archive_1979_2021",142,122,NA,NA,NA,NA
"52996",NA,2021,2021-02-18,2021-02-06,"F",104.4,"archive_1979_2021",142,129,NA,NA,NA,NA
"53120","38463",2021,2021-03-11,2021-02-09,"F",105.8,"archive_1979_2021",147,125,NA,NA,NA,NA
"53010",NA,2021,2021-02-20,2021-02-07,"M",118.4,"archive_1979_2021",146,119,NA,NA,NA,NA
"53023",NA,2021,2021-02-18,2021-02-07,"M",68.4,"archive_1979_2021",132,107,NA,NA,NA,NA
"53147","40870",2021,2021-03-04,2021-02-11,"M",133.6,"archive_1979_2021",154,136,NA,NA,NA,NA
"53048",NA,2021,2021-02-18,2021-02-07,"M",112.4,"archive_1979_2021",150,131,NA,NA,NA,NA
"53050",NA,2021,2021-02-18,2021-02-12,"M",92.2,"archive_1979_2021",137,131,NA,NA,NA,NA
"53075","49891",2021,2021-03-11,2021-02-14,"M",73.4,"archive_1979_2021",122,117,NA,NA,NA,NA
"53089","46971",2021,2021-02-21,2021-02-11,"F",103.5,"archive_1979_2021",137,125,NA,NA,NA,NA
"53240",NA,2021,2021-02-21,2021-02-14,"F",119,"archive_1979_2021",133,131,NA,NA,NA,NA
"53174","46902",2021,2021-03-11,2021-02-10,"M",104,"archive_1979_2021",150,130,NA,NA,NA,NA
"53054",NA,2021,2021-02-21,2021-02-08,"M",104,"archive_1979_2021",134,122,NA,NA,NA,NA
"53058",NA,2021,2021-02-19,2021-02-11,"M",108.2,"archive_1979_2021",139,125,NA,NA,NA,NA
"53183",NA,2021,2021-02-20,2021-02-13,"F",121.6,"archive_1979_2021",137,135,NA,NA,NA,NA
"53156","48141",2021,2021-02-25,2021-02-13,"M",82,"archive_1979_2021",137,116,NA,NA,NA,NA
"53151","44448",2021,2021-03-03,2021-02-13,"F",105.4,"archive_1979_2021",150,125,NA,NA,NA,NA
"53277",NA,2021,2021-03-06,2021-02-15,"F",135.6,"archive_1979_2021",150,144,NA,NA,NA,NA
"53037",NA,2021,2021-02-25,2021-02-11,"M",95,"archive_1979_2021",152,125,NA,NA,NA,NA
"53205",NA,2021,2021-02-28,2021-02-13,"F",96.2,"archive_1979_2021",140,116,NA,NA,NA,NA
"52998",NA,2021,2021-02-20,2021-02-14,"F",122.8,"archive_1979_2021",145,122,NA,NA,NA,NA
"53004",NA,2021,2021-02-28,2021-02-13,"F",114.4,"archive_1979_2021",145,122,NA,NA,NA,NA
"52948",NA,2021,2021-02-28,2021-02-13,"M",117,"archive_1979_2021",144,132,NA,NA,NA,NA
"53145","52787",2021,2021-02-27,2021-02-14,"M",111.2,"archive_1979_2021",140,138,NA,NA,NA,NA
"53105",NA,2021,2021-03-04,2021-02-15,"F",111,"archive_1979_2021",152,133,NA,NA,NA,NA
"53224","47125",2021,2021-03-03,2021-02-16,"F",91.2,"archive_1979_2021",138,108,NA,NA,NA,NA
"53208",NA,2021,2021-02-21,2021-02-14,"M",124,"archive_1979_2021",136,128,NA,NA,NA,NA
"53199",NA,2021,2021-02-20,2021-02-15,"F",96.8,"archive_1979_2021",123,121,NA,NA,NA,NA
"53157","46863",2021,2021-02-21,2021-02-15,"M",115.2,"archive_1979_2021",139,127,NA,NA,NA,NA
"53092",NA,2021,2021-02-19,2021-02-08,"F",135.8,"archive_1979_2021",152,132,NA,NA,NA,NA
"53060","44075",2021,2021-02-19,2021-02-15,"M",104,"archive_1979_2021",136,125,NA,NA,NA,NA
"53065",NA,2021,2021-02-19,2021-02-06,"M",106.2,"archive_1979_2021",141,121,NA,NA,NA,NA
"53062",NA,2021,2021-02-19,2021-02-14,"F",131.8,"archive_1979_2021",145,130,NA,NA,NA,NA
"52994",NA,2021,2021-02-18,2021-02-14,"M",126,"archive_1979_2021",142,151,NA,NA,NA,NA
"52951","46864",2021,2021-02-27,2021-02-14,"M",109.2,"archive_1979_2021",145,130,NA,NA,NA,NA
"53253",NA,2021,2021-02-21,2021-02-14,"F",119.6,"archive_1979_2021",139,131,NA,NA,NA,NA
"53190",NA,2021,2021-02-28,2021-02-12,"M",111.2,"archive_1979_2021",149,119,NA,NA,NA,NA
"53012","44522",2021,2021-02-25,2021-02-11,"M",129.2,"archive_1979_2021",142,130,NA,NA,NA,NA
"53121","40883",2021,2021-02-20,2021-02-14,"M",97.6,"archive_1979_2021",129,126,NA,NA,NA,NA
"53215",NA,2021,2021-02-20,2021-02-12,"F",133.4,"archive_1979_2021",149,142,NA,NA,NA,NA
"53122",NA,2021,2021-02-25,2021-02-14,"M",126,"archive_1979_2021",142,136,NA,NA,NA,NA
"53118","40047",2021,2021-02-20,2021-02-11,"M",126,"archive_1979_2021",146,138,NA,NA,NA,NA
"53193","40364",2021,2021-02-20,2021-02-12,"F",149.2,"archive_1979_2021",149,158,NA,NA,NA,NA
"53106",NA,2021,2021-02-27,2021-02-16,"F",119.6,"archive_1979_2021",132,138,NA,NA,NA,NA
"53018",NA,2021,2021-02-27,2021-02-19,"F",94.8,"archive_1979_2021",126,127,NA,NA,NA,NA
"52839","42069",2021,2021-03-03,2021-02-16,"F",125.8,"archive_1979_2021",151,131,NA,NA,NA,NA
"53123",NA,2021,2021-02-25,2021-02-11,"M",138.4,"archive_1979_2021",148,132,NA,NA,NA,NA
"53028",NA,2021,2021-03-06,2021-02-14,"M",88.6,"archive_1979_2021",142,122,NA,NA,NA,NA
"53220",NA,2021,2021-02-27,2021-02-14,"F",127.8,"archive_1979_2021",147,144,NA,NA,NA,NA
"53216",NA,2021,2021-02-21,2021-02-15,"F",129.2,"archive_1979_2021",134,129,NA,NA,NA,NA
"53102","48332",2021,2021-02-25,2021-02-17,"M",108,"archive_1979_2021",141,129,NA,NA,NA,NA
"53101",NA,2021,2021-03-06,2021-02-19,"M",85,"archive_1979_2021",128,110,NA,NA,NA,NA
"53100",NA,2021,2021-02-27,2021-02-15,"M",132.4,"archive_1979_2021",133,131,NA,NA,NA,NA
